;concept;origin;pattern;keyword;annotation
25;person;P2022;klimaaktivist;"Für uns ist klar : Das „ Kohleausstiegsgesetz "" ist ein Schlag ins Gesicht für alle : für Klimaaktivist * innen , für die Dorfbewohner * innen in den Abbauregionen und für alle Menschen , die an einer lebenswerten Zukunft interessiert sind .";Self
28;person;P2022;klimaaktivist;Mojib Latif und die deutsche KlimaAktivistin Luisa Neubauer eine Rede .;Self
29;person;P2022;klimaaktivist;Pressemitteilung lesen Presseartikel Südwestpresse - Erste Menschenkette von Ulm nach NeuUlm für den Klimaschutz Am Freitag haben die KlimaAktivisten von Fridays for Future eine Menschenkette von Ulm nach NeuUlm organisiert .;Self
30;person;P2022;klimaaktivist;"Kommentare zu „ Woche / - Bundestag umzingelt , Solidarität mit französischen Klimaaktivist * innen und Diskussion mit Bundestagsfraktionen "" Liebe Aktivistinnen und Aktivisten , ich kann Euch nur bestärken in Eurem Thema und lasst Euch nicht mit Arbeitsplatzverlusten entmutigen .";Self
31;person;P2022;klimaaktivist;Ich heiße Evelyn Chantelle und ich bin eine Klimaaktivistin aus Uganda .;Self
33;person;P2022;klimaaktivist;So berichtet zum Beispiel Mitzi Jonelle Tan , Klimaaktivistin von den Philippinen : „ Eine lebendige und konstante Erinnerung aus meiner Kindheit sind Tage des Abendessen bei Kerzenschein , weil wir aufgrund von Taifunen keinen Strom hatten .;Self
34;person;P2022;klimaaktivist;""" „ Die Klimakrise ist schon da "" Deshalb hat Mitzi gemeinsam mit anderen Klimaaktivist * innen , die zu den am meisten durch die Klimakrise betroffenen Personen gehören , ein klares Statement veröffentlicht , welches ihr in voller Länge hier findet .";Self
35;person;P2022;klimaaktivist;✊🏻 Proteste gegen Datteln IV bei finnischem Staatsbesuch Während des Besuchs der finnischen Minsiterpräsidentin Sanna Marin in Berlin haben Klimaaktivist * innen gegen DattelnIV protestiert .;Self
36;person;P2022;klimaaktivist;Egal ob jung oder alt , klein oder groß , berufstätig , noch in der Ausbildung , arbeitslos oder in Rente , ob Veganer * in oder Fleischesser * in , bereits überzeugte * r Klimaaktivist * in oder zum ersten Mal auf einer Demo dabei - wir alle sind gefragt .;Self
37;person;P2022;klimaaktivist;Wir alle sind diejenigen , die Veränderung bewirken , gemeinsam mit Klimaaktivist * innen rund um die Welt .;Self
38;person;P2022;klimaaktivist;Uhr ungefähr Klimaaktivist * innen versammelt , um sich zu vernetzen , Neues zu lernen und sich nun auch endlich mal im echten Leben zu treffen .;Self
39;person;P2022;klimaaktivist;Wie kommst du auf die Idee , die Klimaaktivisten von FfF wüßten das alles nicht ?;Self
40;person;P2022;klimaaktivist;"Liebe Klimakommentatoren / innen , liebe KlimaAktivisten , ihr Außenstehenden habt immer wieder was an Greta auszusetzen : hier , weil sie mit einer Segelyacgt über den Teich ist ; wäre sie geflogen hätte es auch Negativgelavere gegeben ; sollte die etwa rüberschwimmen ?";Self
41;person;P2022;klimaaktivist;Liebe Klimaaktivisten , besten Dank an Euch und gut so es geht weiter .;Self
42;person;P2022;klimaaktivist;""" Auch in dem pazifischen Inselstaat Vanuatu haben Klimaaktivist * innen ihren Protest aufgrund von Corona und dem Zyklon Harold von der Straße ins Digitale legen müssen und sind dabei kreativ geworden : Sie nahmen Videos auf und schickten diese an lokale Fernseh- und Radiosender mit der Bitte diese in Werbepausen zu spielen .";Self
43;person;P2022;klimaaktivist;Vanessa Nakate , Klimaaktivistin in Uganda berichtet , schon vor Corona sei es schwierig gewesen große Klimastreiks zu organisieren , da sie oft keine Erlaubnis für größere Streiks erhalte habe und streikenden Schüler * innen der Ausschluss aus der Schule drohte .;Self
45;person;P2022;klimaaktivist;Klimagerechtigkeit bedeutet den Betroffenen zuzuhören Es ist Zeit , die Länder des globalen Südens und die Klimaaktivist * innen aus dem globalen Süden endlich ernstzunehmen und auf ihre Forderungen einzugehen .;Self
47;person;P2022;klimaaktivist;Liebe KLIMAaktivist * innen , ich habe euch gestern mit meiner Familie unterstützt , und wir sind alle auf die Straße gegangen !;Self
50;person;P2022;klimaaktivist;Liebe FFFKämpfer , liebe Klimaaktivisten !;Self
51;person;P2022;klimaaktivist;Des weiteren : G.OTT vor Gericht , angeklagt als Klimaaktivist , mit Friedrich Merz als Staatsanwalt !;Self
52;person;P2022;klimaaktivist;Liebe Grüße Ludwig Hallo liebe Klimaaktivisten , Zu den medialen Tricks , die Klimawende zu verhindern Beliebte FakeNews , oder Verdrehungen , Nebelbomben in den ( ÖR- ) Medien : Oben wurde von Euch ja erwähnt , dass nach einer Studie in Deutschland der Ausstoß von CO deutlich zurückgegangen sei . ( die -35 % beziehen sich i.ü . auf die gesamten THG , nicht nur auf den Stromsektor .;Self
58;person;P2022;klimaaktivist;Kritik und Vorwürfe von Klimaaktivist * en * innen wurden weitgehend überhört , ähnlich wie bei der Inbetriebnahme des Kraftwerks Datteln IV vor einigen Wochen .;Self
59;person;P2022;klimaaktivist;Statt dessen nur Corona , … , die bösen Klimaaktivisten , … Wenn da nichts kommt , kann ich bei der nächsten Wahl niemand wählen .;Self
60;person;P2022;klimaaktivist;"Auch das klimarelevante Thema „ Verkehr "" war für % der Befragten von größter Bedeutung.Noch zwei Tage vor der Wahl gingen über Klimaaktivist * innen für mehr Klimaschutz auf die Straßen , darunter auch Greta Thunberg .";Self
61;person;P2022;klimaaktivist;Seit dem heutigen Dienstag , dem , werden Klimaaktivist * innen im hessischen Dannenröder Wald polizeilich geräumt , die gegen die Rodung des gesunden Mischwaldes und den Bau der Autobahn A49 protestieren .;Self
62;person;P2022;klimaaktivist;Globale Blockaden von XR Eine Woche voller Proteste haben die Klimaaktivist * innen von Extinction Rebellion angekündigt .;Self
63;person;P2022;klimaaktivist;"Drei Wochen ist es nun her , dass sich vom . - zahlreiche Klimaaktivist * innen zum „ Summer Meeting In Lausanne Europe "" ( kurz : SMILE ) getroffen haben .";Self
64;person;P2022;klimaaktivist;Klimaaktivistinnen und Aktivisten , die das Klimaschutzgesetz der Bundesregierung seit seinem Beschluss kritisieren , feiern die Entscheidung als Sieg für mehr Klimaschutz .;Self
67;person;P2022;klimaaktivist;Ich hoffe , das Jahr , FFF und die vielen anderen Klimaaktivisten bringen nun die Wende !;Self
68;person;P2022;klimaaktivist;Das auszumalen spare ich mir , FFF und andere Klimaaktivisten werden das schon studiert haben .;Self
69;person;P2022;klimaaktivist;Dies von Jemanden , der sich selbst wohl als Klimaaktivisten sieht , jedenfalls fürs ZDF an entlegene Orte reist , und dabei auch auf den Klimawandel hinweisen will , aber gleichzeitig in seiner Sendung die Grünen Baerbock und Habeck dermaßen aggressiv , geradezu inquisitorisch angreift , vor allen wegen deren Forderungen zur Klimapolitik , dass hinterher die Frankfurter Rundschau von einem einmaligen skandalösen Vorgang sprach und die sofortige Absetzung von Markus Lanz forderte !;Self
70;person;P2022;klimaaktivist;Außerdem sagt die Jury , dass dieses Wort die Klimadebatte in einen Krankheitsbereich schiebe und alle Klimaaktivist * innen abgestempelt werden , da die Klimadebatte auf wissenschaftlicher Basis beruht .;Self
73;person;P2022;klimaaktivist;Greta Thunberg nimmt an Bildungsstreik in Antwerpen teil Gemeinsam mit tausenden Schüler * innen und der belgischen Klimaaktivistin Anuna De Wever streikt Greta Thunberg in Antwerpen ( Belgien ) .;Self
74;person;P2022;klimaaktivist;Auch das neue Klimaschutzgesetz des Landes NordrheinWestfahlen , welches parallel zum WindräderMindestabstandsGesetz beschlossen wurde , sorgt für Empörung bei den Oppositionsparteien und Klimaaktivist * innen .;Self
75;person;P2022;klimaaktivist;Dadurch dürften sich vermutlich vor allem Klimaaktivist * innen angegriffen fühlen , da diese sich in den vergangenen Jahren immer wieder auf naturwissenschaftliche Erkenntnisse stützten , um die Klimadebatte voranzutreiben .;Self
76;person;P2022;klimaaktivist;Gretas Geburtstag Am dies wöchigen Freitag , der erste Freitag des Jahres , ist Greta Thunberg , die schwedische Klimaaktivistin , Jahre alt geworden .;Self
77;person;P2022;klimaaktivist;Mehr Infos sind auf dieser Webseite zu finden : http : / / www.youthtopia.world Neuigkeiten zum Projekt : Liebe FFFKämpfer , liebe Klimaaktivisten !;Self
78;person;P2022;klimaaktivist;""" Dabei schlägt den Klimaaktivistinnen am Anfang vor allem eines entgegen : Widerstand .";Self
79;person;P2022;klimaaktivist;- internationaler , zentraler Streik von Fridays for Future Bereits am vergangenen Donnerstag , , reisen tausende Klimaaktivist * innen in Bussen und ( Sonder- ) zügen zu ihrem Ziel an .;Self
84;person;P2022;klimaaktivist;👎🏻 Anfeindungen gegen Klimaaktivist * innen von Trump Beim WeltWirtschaftsgipfel sprach neben Greta Thunberg auch Trump , der USamerikanische Präsident , der den ( menschengemachten ) Klimawandel leugnet .;Self
85;person;P2022;klimaaktivist;Jedoch nur , indem er die angereisten Klimaaktivist * innen als Apokalyptiker * innen bezeichnete .;Self
86;person;P2022;klimaaktivist;Jahr Kohlekommision - Jahr Stillstand Vor einem Jahr standen sämtliche Klimaaktivist * innen vor dem Wirtschaftsministerium und haben zur Kohlekommission gestreikt und damit einen früheren und sozialverträglichen Kohleausstieg gefordert .;Self
87;person;P2022;klimaaktivist;Liebe Klimaaktivistinnen und Aktivisten , wenn es um Lebensgrundlagen geht , müssen weltweit alle Staaten dafür sorgen damit lebensfreundliche Energiegewinnungssysteme , neue ökologisch wertvolle Häuser und auch Transportsysteme entwickelt werden .;Self
89;person;P2022;klimaaktivist;Zuvor hatten KlimaAktivist * innen in der Schweiz in einer nichtautorisierten BanksyAusstellung die BanksyKopie aus Protest gegen die schweizerische Bank USB aufgehangen , die ebenso wie die Commerzbank weiterhin fossilen Energien finanziert .;Self
90;person;P2022;klimaaktivist;KlimaAktivist * innen in der ganzen EU fordern deshalb schon lange die EU auf , diesen Hebel zu nutzen , um Klimaschutz und Erhalt der Biodiversität in der Landwirtschaft voranzubringen .;Self
91;person;P2022;klimaaktivist;Auffällig in der Rechten - insbesondere der AfD - ist auch die Hetze gegen junge Klimaaktivist * innen .;Self
92;person;P2022;klimaaktivist;Jeder sollte sich zudem mit Klimaaktivist * innen solidarisieren , denn sie trifft die rechte Hetze ganz besonders stark .;Self
95;person;P2022;klimaaktivistin;Vorbild für unsere Aktion ist die KlimaAktivistin Greta Thunberg .;Self
96;person;P2022;klimaaktivistin;Unter ihnen auch die 24jährige Klimaaktivistin Vanessa Nakate , die in Uganda trotz großer Widerstände , wie Strafen für protestierende Studierende , die Fridays for FutureBewegung organisiert .;Self
97;person;P2022;klimaaktivistin;"Die bekannte Klimaaktivistin Vanessa Nakate aus Uganda wandte sich nach dem Wahlsieg in einem eindringlichen Brief an die zukünftige BidenRegierung : „ Der Klimawandel betrifft so viele Leben von Menschen in meinem Land , ganz besonders von Kindern , Mädchen und Frauen . "" , schrieb sie .";Self
98;person;P2022;klimaaktivistin;Die Klimaaktivistinnen Adélaïde Charlier ( Belgien ) , Anuna De Wever ( Belgien ) , Luisa Neubauer ( Deutschland ) und Greta Thunberg ( Schweden ) werden am Mittwoch , .;Self
99;person;P2022;klimaaktivistin;Nach dem Gespräch werden die Klimaaktivistinnen am Mittwoch um Uhr MEZ eine OnlinePressekonferenz abhalten , um über die GAPReform und das Treffen mit Herrn Timmermans zu sprechen .;Self
101;person;P2022;klimaaktivistin;Die Erfahrung , eine Klimaaktivistin zu sein , gibt mir eine andere Denkweise als die der Menschen um mich herum , ich kann mich nicht einfach zu anderen Menschen gesellen , ich fühle mich irgendwie isoliert .;Self
103;person;P2022;klimaaktivistin;KlimaAktivistin Howey im Hungerstreik Nachdem sie mit anderen Klima- und Umweltaktivist:innen im MormontGebirge in der Schweiz gegen die Zerstörung der Biodiversität und Wälder der Berge durch den multinationalen Konzern Holcim protestiert hatte , wurde die chinesische KlimaAktivistin Howey Ou festgenommen und angeklagt .;Self
104;person;P2022;klimaaktivistin;"Klimaaktivistin und Taifun Überlebende Marinel Ubaldo , die auf mehreren Klimakonferenzen gesprochen hat , sagte einmal , ihr komme es vor , als werde sie als Klimaaktivistin von den Philippinen nur eingeladen , um eine traurige Geschichte eines „ Opfers der Klimakrise "" zu hören - ernst genommen fühle sie sich nicht .";Self
105;person;P2022;klimaaktivistin;Mojib Latif und die deutsche KlimaAktivistin Luisa Neubauer eine Rede .;Self
106;person;P2022;klimaaktivistin;Ich heiße Evelyn Chantelle und ich bin eine Klimaaktivistin aus Uganda .;Self
107;person;P2022;klimaaktivistin;Nachdem Howey Ou , Jahre und Klimaaktivistin seit Monaten alleine für Klimagerechtigkeit protestiert hat und dafür enormen Repressionen durch die Polizei ausgesetzt war und sogar aus der Schule geworfen wurde , schließen sich ihr nun Schüler * innen in ganz China an und schweigen für einen Tag .;Self
108;person;P2022;klimaaktivistin;So berichtet zum Beispiel Mitzi Jonelle Tan , Klimaaktivistin von den Philippinen : „ Eine lebendige und konstante Erinnerung aus meiner Kindheit sind Tage des Abendessen bei Kerzenschein , weil wir aufgrund von Taifunen keinen Strom hatten .;Self
109;person;P2022;klimaaktivistin;Vanessa Nakate , Klimaaktivistin in Uganda berichtet , schon vor Corona sei es schwierig gewesen große Klimastreiks zu organisieren , da sie oft keine Erlaubnis für größere Streiks erhalte habe und streikenden Schüler * innen der Ausschluss aus der Schule drohte .;Self
110;person;P2022;klimaaktivistin;Klimaaktivistinnen und Aktivisten , die das Klimaschutzgesetz der Bundesregierung seit seinem Beschluss kritisieren , feiern die Entscheidung als Sieg für mehr Klimaschutz .;Self
111;person;P2022;klimaaktivistin;Greta Thunberg nimmt an Bildungsstreik in Antwerpen teil Gemeinsam mit tausenden Schüler * innen und der belgischen Klimaaktivistin Anuna De Wever streikt Greta Thunberg in Antwerpen ( Belgien ) .;Self
112;person;P2022;klimaaktivistin;Gretas Geburtstag Am dies wöchigen Freitag , der erste Freitag des Jahres , ist Greta Thunberg , die schwedische Klimaaktivistin , Jahre alt geworden .;Self
114;person;P2022;klimaaktivistin;"Obwohl viele von uns nicht zu Ihrem Gipfel eingeladen waren , werden wir dafür sorgen , dass Sie uns trotzdem hören "" , so Mitzi Jonelle Tan , KlimaAktivistin von den Philippinen .";Self
115;person;P2022;klimaaktivistin;Liebe Klimaaktivistinnen und Aktivisten , wenn es um Lebensgrundlagen geht , müssen weltweit alle Staaten dafür sorgen damit lebensfreundliche Energiegewinnungssysteme , neue ökologisch wertvolle Häuser und auch Transportsysteme entwickelt werden .;Self
182;person;P2022;klimafreund;Mainz : In Mainz wird an einem Verfahren gearbeitet , welches Beschlüsse in Zukunft auf die Klimafreundlichkeit prüfen soll .;Self
