,pattern,keyword,concept,origin
1107,klimaleugner,"Forscher und Experten mit Prof . und Dr . im Titel sich an diesem Spiel beteiligen ; mit der Sintflut drohen ( m meerespiegel mehr ) , mit * Selbstverbrennung * ( Schellnhuber ) , die Strafe der * Natur * beschwören ( Stürme , Regen , Tornados , Dürre … ) Dämme um die Nordsee bauen wollen , Geburtenverbot fordern , auch schon mal Kannibalismus empfehlen , die Todestrafe für Klimaleugner einführen möchten , von * Kulturrevolution * schwafeln , Demokratie als * nicht hilfreich * ansehen , oder auch solch krude Ideen wie ich unten schrieb ( Human- Engeneering : kleinere Menschen benötigen weniger Nahrung , Fleischallergie hervorrufen , Menschen mit Katzenaugen benötigen weniger Licht … . ) verbreiten .",person,C2022
1056,klimaleugner,") „ Klimaleugner "" und „ Virusgläubig "" .",person,C2022
1101,klimaleugner,"Doch dann sollten sie einfach versuchen , sachlich dagegen zu argumentieren , statt den vermeintlichen „ Klimaleugner "" an den Pranger zu stellen .",person,C2022
1148,klimaleugner,Jeder Wissenschaftler der als eingigermaßen neutral gilt … wird eh vorher als Klimaleugner diskreditiert werden !,person,C2022
1075,klimaleugner,"Und wenn man gleichzeitig die „ Klimaleugner "" anderer rechter Parteien treffen könnte , dann umso besser .",person,C2022
1141,klimaleugner,"… . lautet der Titel eines aktuellen Artikels auf „ Telepolis "" von Heise.de Allerdings , kann man als „ Klimaleugner "" da nur sagen .",person,C2022
1028,klimaleugner,"Zeugen Jehovas , Klimaleugner , Covidioten … Diskussion nutzlos .",person,C2022
1149,klimaleugner,"Man sieht , selbst wenn die kritischen Hinweise zu den Nummern eins bis neun völlig gegenstandslos wären , nur eine „ Verschwörungstheorie "" von „ Klimaleugnern "" : Schon Punkt zehn beweist , dass die Aktivisten und mit ihnen jetzt auch amtlich das Bundesverfassungsgericht auf einem Holzweg sind , und nicht auf einem „ nachhaltigen "" .",person,C2022
1064,klimaleugner,"Wer der herrschenden Meinung nicht zustimmt , wird als „ Klimaleugner "" diffamiert .",person,C2022
1117,klimaleugner,"Da äußerst wechselvolle meteorologische Ereignisse der Erfahrung jedes Einzelnen von uns entsprechen , erregen „ Klimaleugner "" - so werden diese Klimaexperten in Analogie zu Leugnern des Holocaust inzwischen bezeichnet - unangemessene Aufmerksamkeit .",person,C2022
1140,klimaleugner,"Parncutt , der schon vor Jahren „ die Todesstrafe für Klimaleugner "" forderte .",person,C2022
1042,klimaleugner,"Häufig ist dann von „ Klimaleugnern "" die Rede , wobei schon der Begriff irreführend ist .",person,C2022
1125,klimaleugner,März auf der Titelseite ankündigte ( « Klimaleugner diffamieren Wissenschaftler » ) und danach auf drei Seiten ( « Im Netz der Klimaleugner » ) breitwalzte .,person,C2022
1037,klimaleugner,"Parallelen zu den heutigen „ Klimaleugnern "" sind ja nicht zu übersehen .",person,C2022
1145,klimaleugner,"„ Klimaleugner "" wurden vom seltsamen Konservativen zum „ holocaustleugnenden "" Unmenschen , in nur ein , zwei Jahren .",person,C2022
1105,klimaleugner,"„ Klimaleugner … Klimaleugnerszene … aktives Mitglied der Klimaleugnerszene … "" mehrfach so ausgeschrieben … Da vertreten Wissenschaftler eine andere Meinung zum wissenschaftlichen Mainstream … melden Zweifel an . . was doch gut ist in der Wissenschaft !",person,C2022
1086,klimaleugner,„ Klimaleugner * innen Konferenz blieb nicht ungestört !,person,C2022
1070,klimaleugner,Mögen sie uns als Klimaleugner bezeichnen .,person,C2022
1035,klimaleugner,"Präsident Obama sagte in seiner Rede zur Lage der Nation : „ Unglücklicherweise gibt es innerhalb Washingtons immer noch einige Klimaleugner , die laut schreien , aber diese verschwenden die Zeit von Allen in einer , settled ' Debatte "" und „ Der Klimawandel ist eine Tatsache "" .",person,C2022
1082,klimaleugner,"( NABU ) Streese , Ingmar , Leiter Verbraucherpolitik , Verbraucherzentrale Bundesverband e.V . ( vzbv ) Quellen [ ] AGORA ENERGIEWENDE Januar 2017Studie : Stromwelten Erneuerbare vs . fossile Stromsysteme : ein Kostenvergleich [ ] Handelsblatt : Strom aus Erneuerbaren vs . fossilen Energien : Die Energiewende gewinnt den Kostenvergleich [ ] EIKE : Nee , bei uns gibt s keine Klimaleugner Sie nehmen die Realtiät Naturwissenschaften nicht mehr wahr und haben sich immer weiter in ihre Traumblase zurückgezogen .",person,C2022
1095,klimaleugner,"Man tut dies , indem man EIKE oder seine handelnden Personen mittels obskurer Behauptungen an den medialen Pranger stellt , ihnen Unredlichkeit oder Täuschungsabsichten unterstellt , sie als „ Klimaleugner "" in die Nähe von Holocaustleugnern rückt , oder ihre - dank raffinierter Schnitttechnik- getätigte Aussagen in ihrer Bedeutung verdreht oder sogar ins Gegenteil verkehrt .",person,C2022
1137,klimaleugner,"Anstatt den Tod von sechs Millionen Menschen in der Vergangenheit zu entehren , riskieren Klimaleugner in Zukunft das Leben von Hunderten von Millionen Menschen .",person,C2022
1051,klimaleugner,"Verschwörungen der „ Klimaleugner "" und behauptet , Kritiker seien „ rechtsextrem "" oder ähnliches ; und sie seien von Interessensgruppen wie der Ölindustrie finanziert .",person,C2022
1065,klimaleugner,"„ USJustizministerium prüft strafrechtliche Verfolgung von Klimaleugnern "" Diese Meldung wurde am .",person,C2022
1039,klimaleugner,"Am brachte zunächst die ARD Sendung „ MONITOR "" und dann die Süddeutsche Zeitung einen Hetzbeitrag über „ Klimaleugner "" der vom AutorInnenTeam Götze und Joerges , unter Nutzung des Sponsoring der linken IG Metall Organisation OttoBrennerStiftung erschien .",person,C2022
1139,klimaleugner,"Man ersetze Klassenfeind durch Klimaleugner - oder durch andere Kampfbegriffe wie CO2Ausstoßer , SUVFahrer , Plastiktütenverwender oder Fleischesser .",person,C2022
1090,klimaleugner,"Zum Thema Klimadiskussion ist die bedeutendste Revision der Ersatz des Begriffs „ Klimaskeptiker "" durch „ KlimaLeugner "" .",person,C2022
1077,klimaleugner,"„ Markus Pohl Macher des Kontraste Beitrages über AfD und Klimaleugner ( ) Mail vom : Uhr Zu Ihrem Wunsch nach Autorisierung : Nein , das geht leider nicht .",person,C2022
1200,klimalügner,"Weinanbau wurde unmöglich wegen häufiger auftretendem Frost . -in China wuchsen bestimmte Früchte auch in nördlichen Provinzen , die nach dem Mittelalter nur noch in südlichen Provinzen gediehen . -etc … Jeder , der die Warmperiode im Mittelalter leugnet , ist ein KLIMALÜGNER .",person,C2022
1204,klimalügner,"Ich habe selbst zwar keine Ahnung von Entwicklung , weiß aber wie Kundenwünsche in komplexen Code unterzubringen sind , man benötigt nur gute Entwickler … Ja , so definiert man sich seine Begriffe zurecht ; Orwell hat das präzise vorhergesagt ( ER konnte das iG zu den Klimalügnern ) .",person,C2022
1205,klimalügner,"Klimalügner können Sie nicht überzeugen , dass wissen Sie sicherlich auch , also lohnt es sich generell nur mit Klimalügnern zu diskutieren , um in dieser Form dem breiten Publikum etwas klar zu machen .",person,C2022
1221,klimamilliardär,"Man merke an , dass Al Gore der erste Klimamilliardär ist !",person,C2022
1222,klimamilliardär,Siehe den Mega Betrüger Al Gore ( erster KlimaMILLIARDÄR !,person,C2022
1224,klimamonster,"Aber anders als diese fiktiven Monster sind die KlimaMonster wirklich gefährlich - jedenfalls haben Sprecher der UN , Mitarbeiter prominenter amerikanischer Politiker und junge KlimaAktivisten immer neu wiederholt , dass es bei dem ganzen fingierten KlimaBetrug nicht wirklich darum geht , die Erde zu retten oder den Klimawandel zu verhindern ( was in jedem Falle anmaßend und unmöglich ist ) , sondern vielmehr darum zu kontrollieren , wie durchschnittliche Menschen leben sollen mittels Kontrolle ihres Lebensstils und ihres Verhaltens .",person,C2022
1225,klimamutti,"Grüne Parteifunktionäre und Politiker anderer Parteien ( außer der EINEN ) dürfen natürlich , geht ja nicht anders … Und dann wünsche ich mir noch , daß die Klimamutti sich endlich verp … Du bist verrückt mein Kind , Du mußt nach Berlin , da , wo die Bekloppten sind , da jehörste hin Wird jeden Tag wahrer !",person,C2022
1226,klimamärchenonkel,"KlimaMärchenonkel Schellnhuber im Morgenmagazin Gepostet von Axel Robert Göhring Mrz , Allgemein Neueste Kommentare",person,C2022
1227,klimamärchenonkel,"Hätten die KlimaMärchenonkel doch lieber auf die althergebrachte Klimaforschung gehört , die von astronomischen Zyklen statt von irgendwelchen „ KillerGasen "" in der Luft ausgeht .",person,C2022
1277,klimapapst,"Zur orwellschen Dialektik von Klimapapst Schellnhuber und seinen Hausmedien gehört , daß wir nicht nur ersaufen , sondern gleichzeitig auch verbrennen werden .",person,C2022
1275,klimapapst,"Das machen der Klimapapst , Professor Schellnhuber [ ] und sein PIK [ ] , aber auch unsere Bundesregierung und die Kanzlerin verkünden es offiziell : DIE BUNDESREGIERUNG .",person,C2022
1274,klimapapst,"Btw - „ KlimaPapst "" Schellnhuber hat bereits in den 1990er Jahren Merkel beraten , als sie noch Umweltministerin unter Kohl war .",person,C2022
1279,klimapapst,"Und vom Münchner Rück „ Klimapapst "" Prof .",person,C2022
1286,klimaprediger,"Jedoch mag es für unsere Leser von Interesse sein , in einem Land , dessen Gouverneur als Klimaprediger [ ] durch die Lande zieht , um die Erde zu retten , Naturschutz nicht an vorderster Stelle steht .",person,C2022
1287,klimaprediger,"Jedoch mag es für unsere Leser von Interesse sein , in einem Land , dessen Gouverneur als Klimaprediger [ ] durch die Lande zieht , um die Erde zu retten , Naturschutz nicht an vorderster Stelle steht .",person,C2022
1288,klimapresse,Man darf nach bisheriger Erfahrung von einer Doppelstrategie ausgehen : Vorneherum werden die ängstlichen Manager den Kotau vor Klimapresse und GroKo machen .,person,C2022
1289,klimaprofessor,"Nach uns die Sintflut Wohl auch , weil mittlerweile rechte Anwohner und linke Naturschützer , oder linke Anwohner und rechte Naturschützer , der weiteren Vermehrung des deutschen BetonWindradwaldes durch eine gigantische Klagewelle den Garaus machen , setzen Klimaprofessoren wie ZDFLesch und die Bundesregierung auf die Wasserstofftechnologie , die eine Speicherung des ökologischen Zappelstroms und die Abschaffung des Verbrennungsmotors möglich machen soll .",person,C2022
1290,klimaprofessor,"Nachdem selbst Klimaprofessor Harald Lesch im ZDF über den unsozialen und ökokatastrophalen Abbau von Lithium aufgeklärt hat , gilt die AkkumulatorMobilität in seinen Kreisen als verbrannt .",person,C2022
1291,klimaprofessor,"EIKE : [ ] Die heißeste Temperatur Deutschlands war nur ein Wärmeinseleffekt : Ein Klimaprofessor plaudert aus seinem „ Nähkästchen für Temperatur "" Wie weit „ darf "" sich die Temperatur noch naturbelassen erhöhen ?",person,C2022
1293,klimaprofiteur,"Damit man aber auch hierzulande auf dem Laufenden bleiben kann , folgen hier zwei Kurzmeldungen zu ganz verschiedenen Themen aus dem letzten Rundbrief des Heartland Institutes . - Chris Frey , Übersetzer Michael Bastasch Der Klimaprofiteur Al Gore behauptete , dass die Welt zum ersten Mal in der Geschichte Zeuge von gleichzeitigen Hurrikanen sowohl im Pazifik als auch im Atlantik wäre [ bei letzterem Taifun genannt ] . stopthesethings Bereits im Juni fragte STT : Wo sind Australiens Journalisten - eingeschlafen oder auf Drogen ?",person,C2022
1294,klimaprofiteur,"Man lernt ja immer dazu : Von unseren KlimaWeltuntergangsbeseelten Damen an der Spitze weiß ich es ja schon , auch , dass ein BlackrockMerz das hohe Lied der Klimaprofiteure singen muss , aber dass der alte Schäuble jetzt auch schon in den Chor der KlimaIdioten einstimmt , das nimmt mir die letzten Zweifel .",person,C2022
1315,klimapropagandist,"Al Gore ist einfach nur ein dummer aber dafür höchst „ erfolgreicher "" KlimaPropagandist , der eine ganze Generation CO2verblödet hat - einschließlich seine Partei und Obama .",person,C2022
1314,klimapropagandist,"Eine gemeinsame Basis der handelnden KlimaPropagandisten , -Aktivisten und -Politiker gibt es aber schon : Wir sind soziale Wesen , was freundlich klingen mag , aber nicht unbedingt sein muß .",person,C2022
1316,klimaprotestler,Doch von solchen - notabene nicht umstrittenen - Tatsachen lassen sich die Klimaprotestler nicht beirren .,person,C2022
1318,klimapäpstin,"[ ] EIKE : Frau Hendricks glaubt im Klimawahn , Klimapäpstin geworden zu sein und den Irrglauben ihrer Bürger verdammen zu dürfen Zu ihrem Gastbeitrag „ Weit verbreiteter Irrglaube "" im Handelsblatt mit Datum vom hat Bauer Huaraz vor dem OLG - Hamm verloren .",person,C2022
1328,klimarealismus,"Ich glaube wirklich , dass viele Mitglieder von Antifa , Freitags für zukünftige Gruppen , Rebellion Extinction , ich glaube wirklich , dass viele von ihnen gute Absichten haben , aber sie haben wirklich Angst vor dem Ende der Welt und Angst , dass ihre Eltern und Großeltern den Planeten ruinieren Es bricht Beziehungen , es löst Familien auf , und wir vom Heartland Institute wollen die Wahrheit über die Wissenschaft hinter dem Klimarealismus verbreiten , die im Wesentlichen das Gegenteil von Klimaalarmismus ist .",person,C2022
1329,klimarealismus,"Sie kann in der Hitzewelle der letzten Wochen „ die Vorboten der Klimakrise "" erkennen , und fordert ihnen mit einen neuen „ Klimarealismus "" begegnen , der durch jede Menge Verbote und Steuern realisiert werden sollte .",person,C2022
1332,klimarealist,"Eigentlich müßte Sie zufrieden sein , Bescheidenheit wird ja immer nur von den anderen gefordert dass schöne an unserer Position ( die des Klimarealisten ) ist : wir setzen keine unbewiesenen Behauptungen in die Welt und verlangen dann Billionen an Euro zur Vermeidung des Unvermeidlichen ( des Klimawandels ) und wir verlangen auch von keinem Menschen der Welt wegen einer geforderten „ Decarbonisierung "" zu verhungern .",person,C2022
1344,klimarealist,"Viele Klimarealisten sind selbst wiederum Lügner : Sie verbreiten Lügen gegen die wahre Religion , sie verführen zu anderen Formen des Satanismus .",person,C2022
1343,klimarealist,"Ich erinnere an die Alpenprawda , die in ihrer aktuellen ersten „ Berichterstattung "" sich offenbar zutiefst grämt , dass die Verhinderung der Konferenz missglückte , also ich meine das lokale rotgrüne Kampfblatt und Wächterin der offiziellen KlimaGlaubenslehre , dieses Qualitätsmedium titelte im letztes Jahr termingerecht zu EIKE : „ Kohle , Kohle , Kohle "" - wie stets halt der perfekte Durchblick , wenn es um rotgrüne Klimareligion geht … Ein Münchner „ Umweltinstitut "" mit Expertise in Diffamierung und Bekämpfung der Meinungsfreiheit für Klimarealisten , offenbar auch staatlich gefördert , schwimmt dagegen im Geld ( Mio .",person,C2022
1341,klimarealist,""" Heissa , was unser KleinJonas alles weiß : bei solch einer knackigen Beweisführung muß ja jeder Klimarealist passen .",person,C2022
1365,klimarealist,"Auf Grund der Tatsache , das hier - wohl zum ersten Male- nicht nur Klimaalarmisten und Energiewendebefürworter eingeladen waren , sondern auch der als Klimarealist und entschiedener Gegner der Energiewende bekannte Autor dieser Zeilen , waren die ausgetauschten Argumente sehr kontrovers .",person,C2022
1360,klimarealist,"Und man stelle sich einen Klimarealisten vor , der beim Staatsfernsehen lukrative Verträge bekommt - da ist selbst der KlimaWeltuntergang wahrscheinlicher !",person,C2022
1342,klimarealist,"Nachdem auf dem Forum drei Klimarealisten und SAACCs ihre Beweise und Argumente dargelegt hatten , zeigte die Umfrage eine erhebliche Verschiebung hin zu Zustimmung zu der Aussage , standen doch jetzt Prozent der Befragten hinter der Aussage ( Prozentpunkte mehr als vor der Veranstaltung !",person,C2022
1350,klimarealist,Klimarealisten sind von diesem Zeitpunkt an als Verfassungsfeinde eingestuft und werden unter Beobachtung gestellt .,person,C2022
